ticker,exchange,alias,asset_type,currency
204320,KS,HL만도,Stock,KRW
204450,KS,KODEX 차이나H레버리지(H),ETF,KRW
204480,KS,TIGER 차이나CSI300레버리지(합성),ETF,KRW
205720,KS,ACE 일본TOPIX인버스(합성 H),ETF,KRW
207940,KS,삼성바이오로직스,Stock,KRW
210540,KS,디와이파워,Stock,KRW
210780,KS,TIGER 코스피고배당,ETF,KRW
210980,KS,SK디앤디,Stock,KRW
211560,KS,TIGER 배당성장,ETF,KRW
211900,KS,KODEX 코리아배당성장,ETF,KRW
213500,KS,한솔제지,Stock,KRW
213610,KS,KODEX 삼성그룹밸류,ETF,KRW
213630,KS,PLUS 미국다우존스고배당주(합성 H),ETF,KRW
214320,KS,이노션,Stock,KRW
214330,KS,금호에이치티,Stock,KRW
214390,KS,경보제약,Stock,KRW
214420,KS,토니모리,Stock,KRW
214980,KS,KODEX 단기채권PLUS,ETF,KRW
215620,KS,HK S&P코리아로우볼,ETF,KRW
217590,KS,티엠씨,Stock,KRW
217770,KS,TIGER 원유선물인버스(H),ETF,KRW
217780,KS,TIGER 차이나CSI300인버스(합성),ETF,KRW
218420,KS,KODEX 미국S&P500에너지(합성),ETF,KRW
219390,KS,RISE 미국S&P원유생산기업(합성 H),ETF,KRW
219480,KS,KODEX 미국S&P500선물(H),ETF,KRW
219900,KS,ACE 중국본토CSI300레버리지(합성),ETF,KRW
220130,KS,SOL 차이나강소기업CSI500(합성 H),ETF,KRW
223190,KS,KODEX 200가치저변동,ETF,KRW
225030,KS,TIGER 미국S&P500선물인버스(H),ETF,KRW
225040,KS,TIGER 미국S&P500레버리지(합성 H),ETF,KRW
225050,KS,TIGER 유로스탁스레버리지(합성 H),ETF,KRW
225060,KS,TIGER 이머징마켓MSCI레버리지(합성 H),ETF,KRW
225130,KS,ACE 골드선물 레버리지(합성 H),ETF,KRW
225800,KS,KIWOOM 미국달러선물레버리지,ETF,KRW
226320,KS,잇츠한불,Stock,KRW
226380,KS,ACE Fn성장소비주도주,ETF,KRW
226490,KS,KODEX 코스피,ETF,KRW
226980,KS,KODEX 200 중소형,ETF,KRW
227540,KS,TIGER 200 헬스케어,ETF,KRW
227550,KS,TIGER 200 산업재,ETF,KRW
227560,KS,TIGER 200 생활소비재,ETF,KRW
227570,KS,TIGER 우량가치,ETF,KRW
227830,KS,PLUS 코스피,ETF,KRW
227840,KS,현대코퍼레이션홀딩스,Stock,KRW
228790,KS,TIGER 화장품,ETF,KRW
228800,KS,TIGER 여행레저,ETF,KRW
228810,KS,TIGER 미디어컨텐츠,ETF,KRW
228820,KS,TIGER KTOP30,ETF,KRW
229200,KS,KODEX 코스닥150,ETF,KRW
229640,KS,LS에코에너지,Stock,KRW
229720,KS,KODEX KTOP30,ETF,KRW
230480,KS,KIWOOM 미국달러선물인버스2X,ETF,KRW
232080,KS,TIGER 코스닥150,ETF,KRW
233160,KS,TIGER 코스닥150 레버리지,ETF,KRW
233740,KS,KODEX 코스닥150레버리지,ETF,KRW
234080,KS,JW생명과학,Stock,KRW
234310,KS,RISE V&S셀렉트밸류,ETF,KRW
236350,KS,TIGER 인도니프티50레버리지(합성),ETF,KRW
237350,KS,KODEX 코스피100,ETF,KRW
237370,KS,KODEX 코리아배당성장채권혼합,ETF,KRW
237440,KS,TIGER 경기방어채권혼합,ETF,KRW
238670,KS,PLUS 스마트베타Quality채권혼합,ETF,KRW
238720,KS,ACE 일본Nikkei225(H),ETF,KRW
239660,KS,PLUS 우량회사채50,ETF,KRW
241180,KS,TIGER 일본니케이225,ETF,KRW
241390,KS,RISE V&S셀렉트밸류채권혼합,ETF,KRW
241560,KS,두산밥캣,Stock,KRW
241590,KS,화승엔터프라이즈,Stock,KRW
243880,KS,TIGER 200IT레버리지,ETF,KRW
243890,KS,TIGER 200에너지화학레버리지,ETF,KRW
244580,KS,KODEX 바이오,ETF,KRW
244620,KS,KODEX 모멘텀Plus,ETF,KRW
244660,KS,KODEX 퀄리티Plus,ETF,KRW
244670,KS,KODEX 밸류Plus,ETF,KRW
244920,KS,에이플러스에셋,Stock,KRW
245340,KS,TIGER 미국다우존스30,ETF,KRW
245350,KS,TIGER 유로스탁스배당30,ETF,KRW
245360,KS,TIGER 차이나HSCEI,ETF,KRW
245710,KS,ACE 베트남VN30(합성),ETF,KRW
248070,KS,솔루엠,Stock,KRW
248170,KS,샘표식품,Stock,KRW
248270,KS,TIGER S&P글로벌헬스케어(합성),ETF,KRW
249420,KS,일동제약,Stock,KRW
250730,KS,RISE 차이나HSCEI(H),ETF,KRW
250780,KS,TIGER 코스닥150선물인버스,ETF,KRW
251270,KS,넷마블,Stock,KRW
251340,KS,KODEX 코스닥150선물인버스,ETF,KRW
251350,KS,KODEX MSCI선진국,ETF,KRW
251590,KS,PLUS 고배당저변동50,ETF,KRW
251600,KS,PLUS 고배당주채권혼합,ETF,KRW
252000,KS,TIGER 200동일가중,ETF,KRW
252400,KS,RISE 200선물레버리지,ETF,KRW
252410,KS,RISE 200선물인버스,ETF,KRW
252420,KS,RISE 200선물인버스2X,ETF,KRW
252650,KS,KODEX 200동일가중,ETF,KRW
252670,KS,KODEX 200선물인버스2X,ETF,KRW
252710,KS,TIGER 200선물인버스2X,ETF,KRW
253150,KS,PLUS 200선물레버리지,ETF,KRW
253160,KS,PLUS 200선물인버스2X,ETF,KRW
253230,KS,KIWOOM 200선물인버스2X,ETF,KRW
253240,KS,KIWOOM 200선물인버스,ETF,KRW
253250,KS,KIWOOM 200선물레버리지,ETF,KRW
253280,KS,RISE 헬스케어,ETF,KRW
253290,KS,RISE 헬스케어채권혼합,ETF,KRW
256440,KS,ACE MSCI인도네시아(합성),ETF,KRW
256450,KS,PLUS 심천차이넥스트(합성),ETF,KRW
256750,KS,KODEX 차이나심천ChiNext(합성),ETF,KRW
259960,KS,크래프톤,Stock,KRW
261060,KS,TIGER 코스닥150IT,ETF,KRW
261070,KS,TIGER 코스닥150바이오테크,ETF,KRW
261110,KS,TIGER 미국달러선물레버리지,ETF,KRW
261120,KS,TIGER 미국달러선물인버스2X,ETF,KRW
261140,KS,TIGER 우선주,ETF,KRW
261220,KS,KODEX WTI원유선물(H),ETF,KRW
261240,KS,KODEX 미국달러선물,ETF,KRW
261250,KS,KODEX 미국달러선물레버리지,ETF,KRW
261260,KS,KODEX 미국달러선물인버스2X,ETF,KRW
261270,KS,KODEX 미국달러선물인버스,ETF,KRW
261920,KS,ACE MSCI필리핀(합성),ETF,KRW
264900,KS,크라운제과,Stock,KRW
26490K,KS,크라운제과우,Stock,KRW
265690,KS,ACE 러시아MSCI(합성),ETF,KRW
266160,KS,RISE 고배당,ETF,KRW
266360,KS,KODEX K콘텐츠,ETF,KRW
266370,KS,KODEX IT,ETF,KRW
266390,KS,KODEX 경기소비재,ETF,KRW
266410,KS,KODEX 필수소비재,ETF,KRW
266420,KS,KODEX 헬스케어,ETF,KRW
266550,KS,PLUS 중형주저변동50,ETF,KRW
267250,KS,HD현대,Stock,KRW
267260,KS,HD현대일렉트릭,Stock,KRW
267270,KS,HD건설기계,Stock,KRW
267290,KS,경동도시가스,Stock,KRW
267440,KS,RISE 미국장기국채선물(H),ETF,KRW
267450,KS,RISE 미국장기국채선물인버스(H),ETF,KRW
267490,KS,RISE 미국장기국채선물레버리지(합성 H),ETF,KRW
267770,KS,TIGER 200선물레버리지,ETF,KRW
267850,KS,아시아나IDT,Stock,KRW
268280,KS,미원에스씨,Stock,KRW
269370,KS,TIGER S&P글로벌인프라(합성),ETF,KRW
269420,KS,KODEX S&P글로벌인프라(합성),ETF,KRW
269530,KS,PLUS S&P글로벌인프라,ETF,KRW
269540,KS,PLUS 미국S&P500(H),ETF,KRW
270800,KS,RISE KQ고배당,ETF,KRW
270810,KS,RISE 코스닥150,ETF,KRW
271050,KS,KODEX WTI원유선물인버스(H),ETF,KRW
271060,KS,KODEX 3대농산물선물(H),ETF,KRW
271560,KS,오리온,Stock,KRW
271940,KS,일진하이솔루스,Stock,KRW
271980,KS,제일약품,Stock,KRW
272210,KS,한화시스템,Stock,KRW
272450,KS,진에어,Stock,KRW
272550,KS,삼양패키징,Stock,KRW
272560,KS,RISE 단기국공채액티브,ETF,KRW
272570,KS,RISE 중장기국공채액티브,ETF,KRW
272580,KS,TIGER 단기채권액티브,ETF,KRW
272910,KS,ACE 중장기국공채액티브,ETF,KRW
273130,KS,KODEX 종합채권(AA-이상)액티브,ETF,KRW
273140,KS,KODEX 단기변동금리부채권액티브,ETF,KRW
275280,KS,KODEX 모멘텀주,ETF,KRW
275290,KS,KODEX 가치주,ETF,KRW
275300,KS,KODEX 우량주,ETF,KRW
275750,KS,RISE 코스닥150선물인버스,ETF,KRW
275980,KS,TIGER 글로벌4차산업혁신기술(합성 H),ETF,KRW
276000,KS,TIGER 글로벌자원생산기업(합성 H),ETF,KRW
276650,KS,RISE 글로벌테크놀로지(합성 H),ETF,KRW
276970,KS,KODEX 미국S&P500배당귀족커버드콜(합성 H),ETF,KRW
276990,KS,KODEX 글로벌로봇(합성),ETF,KRW
277540,KS,ACE 아시아TOP50,ETF,KRW
277630,KS,TIGER 코스피,ETF,KRW
277640,KS,TIGER 코스피대형주,ETF,KRW
277650,KS,TIGER 코스피중형주,ETF,KRW
278240,KS,RISE 코스닥150선물레버리지,ETF,KRW
278470,KS,에이피알,Stock,KRW
278530,KS,KODEX 200TR,ETF,KRW
278540,KS,KODEX MSCI Korea TR,ETF,KRW
278620,KS,PLUS 단기채권액티브,ETF,KRW
279530,KS,KODEX 고배당주,ETF,KRW
279540,KS,KODEX 최소변동성,ETF,KRW
279570,KS,케이뱅크,Stock,KRW
280320,KS,ACE 미국IT인터넷(합성 H),ETF,KRW
280360,KS,롯데웰푸드,Stock,KRW
280920,KS,PLUS 주도업종,ETF,KRW
280930,KS,KODEX 미국러셀2000(H),ETF,KRW
280940,KS,KODEX 골드선물인버스(H),ETF,KRW
281820,KS,케이씨텍,Stock,KRW
281990,KS,RISE 중소형고배당,ETF,KRW
282000,KS,RISE 국고채3년선물인버스,ETF,KRW
282330,KS,BGF리테일,Stock,KRW
283580,KS,KODEX 차이나CSI300,ETF,KRW
284430,KS,KODEX 200미국채혼합,ETF,KRW
284740,KS,쿠쿠홈시스,Stock,KRW
284980,KS,RISE 200금융,ETF,KRW
285130,KS,SK케미칼,Stock,KRW
28513K,KS,SK케미칼우,Stock,KRW
285690,KS,FOCUS ESG리더스,ETF,KRW
286940,KS,롯데이노베이트,Stock,KRW
287180,KS,PLUS 미국나스닥테크,ETF,KRW
289040,KS,KODEX MSCI KOREA ESG유니버설,ETF,KRW
289250,KS,TIGER MSCI KOREA ESG유니버설,ETF,KRW
289260,KS,TIGER MSCI KOREA ESG리더스,ETF,KRW
289480,KS,TIGER 200커버드콜,ETF,KRW
289670,KS,PLUS 국채선물10년,ETF,KRW
290080,KS,RISE 200고배당커버드콜ATM,ETF,KRW
290130,KS,RISE ESG사회책임투자,ETF,KRW
291130,KS,ACE MSCI멕시코(합성),ETF,KRW
291620,KS,KIWOOM 코스닥150선물인버스,ETF,KRW
291630,KS,KIWOOM 코스닥150선물레버리지,ETF,KRW
291680,KS,RISE 차이나H선물인버스(H),ETF,KRW
291890,KS,KODEX MSCI EM선물(H),ETF,KRW
292050,KS,RISE KRX300,ETF,KRW
292150,KS,TIGER 코리아TOP10,ETF,KRW
292160,KS,TIGER KRX300,ETF,KRW
292190,KS,KODEX KRX300,ETF,KRW
292500,KS,SOL KRX300,ETF,KRW
292560,KS,TIGER 일본엔선물,ETF,KRW
292770,KS,KODEX 국채선물3년인버스,ETF,KRW
293180,KS,HANARO 200,ETF,KRW
293480,KS,하나제약,Stock,KRW
294400,KS,KIWOOM 200TR,ETF,KRW
294870,KS,IPARK현대산업개발,Stock,KRW
295000,KS,RISE 국채선물10년,ETF,KRW
295020,KS,RISE 국채선물10년인버스,ETF,KRW
295040,KS,SOL 200TR,ETF,KRW
298000,KS,효성화학,Stock,KRW
298020,KS,효성티앤씨,Stock,KRW
298040,KS,효성중공업,Stock,KRW
298050,KS,HS효성첨단소재,Stock,KRW
298340,KS,PLUS 국채선물3년,ETF,KRW
298690,KS,에어부산,Stock,KRW
298770,KS,KODEX 한국대만IT프리미어,ETF,KRW
300610,KS,TIGER K게임,ETF,KRW
300640,KS,RISE 게임테마,ETF,KRW
300720,KS,한일시멘트,Stock,KRW
300950,KS,KODEX 게임산업,ETF,KRW
301400,KS,PLUS 코스닥150,ETF,KRW
301410,KS,PLUS 코스닥150선물인버스,ETF,KRW
302190,KS,TIGER 중장기국채,ETF,KRW
302440,KS,SK바이오사이언스,Stock,KRW
302450,KS,RISE 코스피,ETF,KRW
304660,KS,KODEX 미국30년국채울트라선물(H),ETF,KRW
304670,KS,KODEX 미국30년국채울트라선물인버스(H),ETF,KRW
304760,KS,HANARO KRX300,ETF,KRW
304770,KS,HANARO 코스닥150,ETF,KRW
304780,KS,HANARO 200선물레버리지,ETF,KRW
304940,KS,KODEX 미국나스닥100선물(H),ETF,KRW
305050,KS,ACE 코스피,ETF,KRW
305080,KS,TIGER 미국채10년선물,ETF,KRW
305540,KS,TIGER 2차전지테마,ETF,KRW
305720,KS,KODEX 2차전지산업,ETF,KRW
306200,KS,세아제강,Stock,KRW
306520,KS,HANARO 200선물인버스,ETF,KRW
306530,KS,HANARO 코스닥150선물레버리지,ETF,KRW
306950,KS,KODEX KRX300레버리지,ETF,KRW
307510,KS,TIGER 의료기기,ETF,KRW
307520,KS,TIGER 지주회사,ETF,KRW
307950,KS,현대오토에버,Stock,KRW
308170,KS,씨티알모빌리티,Stock,KRW
308620,KS,KODEX 미국10년국채선물,ETF,KRW
309230,KS,ACE 미국WideMoat동일가중,ETF,KRW
310080,KS,RISE 중국MSCI China(H),ETF,KRW
310960,KS,TIGER 200TR,ETF,KRW
310970,KS,TIGER MSCI Korea TR,ETF,KRW
314250,KS,KODEX 미국빅테크10(H),ETF,KRW
314700,KS,HANARO 농업융복합산업,ETF,KRW
315270,KS,TIGER 200커뮤니케이션서비스,ETF,KRW
315930,KS,KODEX Top5PlusTR,ETF,KRW
315960,KS,RISE 대형고배당10TR,ETF,KRW
316140,KS,우리금융지주,Stock,KRW
316300,KS,ACE 싱가포르리츠,ETF,KRW
316670,KS,KIWOOM 코스닥150,ETF,KRW
317400,KS,자이에스앤디,Stock,KRW
317450,KS,명인제약,Stock,KRW
319640,KS,TIGER 골드선물(H),ETF,KRW
321410,KS,KODEX 멀티에셋하이인컴(H),ETF,KRW
322000,KS,HD현대에너지솔루션,Stock,KRW
322400,KS,HANARO e커머스,ETF,KRW
322410,KS,HANARO K고배당,ETF,KRW
323410,KS,카카오뱅크,Stock,KRW
325010,KS,KODEX 성장주,ETF,KRW
325020,KS,KODEX 배당가치,ETF,KRW
326030,KS,SK바이오팜,Stock,KRW
326230,KS,RISE 내수주플러스,ETF,KRW
326240,KS,RISE IT플러스,ETF,KRW
328370,KS,PLUS 코스피TR,ETF,KRW
329180,KS,HD현대중공업,Stock,KRW
329200,KS,TIGER 리츠부동산인프라,ETF,KRW
329650,KS,KODEX TRF3070,ETF,KRW
329660,KS,KODEX TRF5050,ETF,KRW
329670,KS,KODEX TRF7030,ETF,KRW
329750,KS,TIGER 미국달러단기채권액티브,ETF,KRW
332500,KS,ACE 200TR,ETF,KRW
332610,KS,PLUS 미국단기회사채(AAA~A),ETF,KRW
332620,KS,PLUS 미국장기우량회사채,ETF,KRW
332930,KS,HANARO 200TR,ETF,KRW
332940,KS,HANARO MSCI Korea TR,ETF,KRW
334690,KS,RISE 팔라듐선물(H),ETF,KRW
334700,KS,RISE 팔라듐선물인버스(H),ETF,KRW
336160,KS,RISE 금융채액티브,ETF,KRW
336260,KS,두산퓨얼셀,Stock,KRW
33626K,KS,두산퓨얼셀1우,Stock,KRW
33626L,KS,두산퓨얼셀2우B,Stock,KRW
336370,KS,솔루스첨단소재,Stock,KRW
33637K,KS,솔루스첨단소재1우,Stock,KRW
33637L,KS,솔루스첨단소재2우B,Stock,KRW
337120,KS,KODEX 멀티팩터,ETF,KRW
337140,KS,KODEX 코스피대형주,ETF,KRW
337150,KS,KODEX 200exTOP,ETF,KRW
337160,KS,KODEX 200ESG,ETF,KRW
339770,KS,교촌에프앤비,Stock,KRW
341850,KS,TIGER 리츠부동산인프라채권,ETF,KRW
344820,KS,KCC글라스,Stock,KRW
352540,KS,KODEX 일본부동산리츠(H),ETF,KRW
352560,KS,KODEX 미국부동산리츠(H),ETF,KRW
352820,KS,하이브,Stock,KRW
353200,KS,대덕전자,Stock,KRW
35320K,KS,대덕전자1우,Stock,KRW
354240,KS,RISE 미국고정배당우선증권,ETF,KRW
354350,KS,HANARO 글로벌럭셔리S&P(합성),ETF,KRW
354500,KS,ACE 코스닥150,ETF,KRW
356540,KS,ACE 종합채권(AA-이상)액티브,ETF,KRW
357870,KS,TIGER CD금리투자KIS(합성),ETF,KRW
359210,KS,KODEX 코스피TR,ETF,KRW
360140,KS,KODEX 200롱코스닥150숏선물,ETF,KRW
360150,KS,KODEX 코스닥150롱코스피200숏선물,ETF,KRW
360200,KS,ACE 미국S&P500,ETF,KRW
360750,KS,TIGER 미국S&P500,ETF,KRW
361580,KS,RISE 200TR,ETF,KRW
361610,KS,SK아이이테크놀로지,Stock,KRW
363280,KS,티와이홀딩스,Stock,KRW
36328K,KS,티와이홀딩스우,Stock,KRW
363510,KS,SOL KIS단기통안채,ETF,KRW
363570,KS,KODEX 장기종합채권(AA-이상)액티브,ETF,KRW
363580,KS,KODEX 200IT TR,ETF,KRW
364690,KS,KODEX 혁신기술테마액티브,ETF,KRW
364960,KS,TIGER BBIG,ETF,KRW
364970,KS,TIGER 바이오TOP10,ETF,KRW
364980,KS,TIGER 2차전지TOP10,ETF,KRW
364990,KS,TIGER 게임TOP10,ETF,KRW
365000,KS,TIGER 인터넷TOP10,ETF,KRW
365040,KS,TIGER AI코리아그로스액티브,ETF,KRW
365780,KS,ACE 국고채10년,ETF,KRW
367380,KS,ACE 미국나스닥100,ETF,KRW
367740,KS,HANARO Fn5G산업,ETF,KRW
367760,KS,RISE 네트워크인프라,ETF,KRW
367770,KS,RISE 수소경제테마,ETF,KRW
368190,KS,HANARO Fn K-뉴딜디지털플러스,ETF,KRW
368590,KS,RISE 미국나스닥100,ETF,KRW
368680,KS,KODEX K-뉴딜디지털플러스,ETF,KRW
371150,KS,RISE 차이나항셍테크,ETF,KRW
371160,KS,TIGER 차이나항셍테크,ETF,KRW
371450,KS,TIGER 글로벌클라우드컴퓨팅INDXX,ETF,KRW
371460,KS,TIGER 차이나전기차SOLACTIVE,ETF,KRW
371470,KS,TIGER 차이나바이오테크SOLACTIVE,ETF,KRW
371870,KS,ACE 차이나항셍테크,ETF,KRW
372330,KS,KODEX 차이나항셍테크,ETF,KRW
372910,KS,한컴라이프케어,Stock,KRW
373220,KS,LG에너지솔루션,Stock,KRW
373490,KS,KODEX 코리아혁신성장액티브,ETF,KRW
373790,KS,KIWOOM 미국방어배당성장나스닥,ETF,KRW
375270,KS,RISE 글로벌데이터센터리츠(합성),ETF,KRW
375500,KS,DL이앤씨,Stock,KRW
37550K,KS,DL이앤씨우,Stock,KRW
37550L,KS,DL이앤씨2우(전환),Stock,KRW
375760,KS,HANARO 탄소효율그린뉴딜,ETF,KRW
375770,KS,KODEX 탄소효율그린뉴딜,ETF,KRW
376410,KS,TIGER 탄소효율그린뉴딜,ETF,KRW
377300,KS,카카오페이,Stock,KRW
377740,KS,바이오노트,Stock,KRW
377990,KS,TIGER Fn신재생에너지,ETF,KRW
378850,KS,화승알앤에이,Stock,KRW
379780,KS,RISE 미국S&P500,ETF,KRW
379790,KS,RISE 유로스탁스50(H),ETF,KRW
379800,KS,KODEX 미국S&P500,ETF,KRW
379810,KS,KODEX 미국나스닥100,ETF,KRW
380340,KS,ACE 코리아AI테크핵심산업,ETF,KRW
381170,KS,TIGER 미국테크TOP10 INDXX,ETF,KRW
381180,KS,TIGER 미국필라델피아반도체나스닥,ETF,KRW
381560,KS,HANARO Fn전기&수소차,ETF,KRW
381570,KS,HANARO Fn친환경에너지,ETF,KRW
381970,KS,케이카,Stock,KRW
383220,KS,F&F,Stock,KRW
383800,KS,LX홀딩스,Stock,KRW
38380K,KS,LX홀딩스1우,Stock,KRW
385510,KS,KODEX 신재생에너지액티브,ETF,KRW
385520,KS,KODEX 자율주행액티브,ETF,KRW
385540,KS,RISE 종합채권(A-이상)액티브,ETF,KRW
385550,KS,RISE 단기채권알파액티브,ETF,KRW
385560,KS,RISE KIS국고채30년Enhanced,ETF,KRW
385590,KS,ACE ESG액티브,ETF,KRW
385600,KS,ACE 2차전지&친환경차액티브,ETF,KRW
385710,KS,TIME K이노베이션액티브,ETF,KRW
385720,KS,TIME 코스피액티브,ETF,KRW
387270,KS,TIGER 글로벌이노베이션액티브,ETF,KRW
387280,KS,TIGER 퓨처모빌리티액티브,ETF,KRW
388280,KS,RISE K엔터&여행레저,ETF,KRW
388420,KS,RISE 비메모리반도체액티브,ETF,KRW
390390,KS,KODEX 미국반도체,ETF,KRW
390400,KS,KODEX 미국스마트모빌리티S&P,ETF,KRW
391600,KS,ACE 미국친환경그린테마,ETF,KRW
391670,KS,HK 베스트일레븐액티브,ETF,KRW
394660,KS,TIGER 글로벌자율주행&전기차SOLACTIVE,ETF,KRW
394670,KS,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),ETF,KRW
395150,KS,KODEX 웹툰&드라마,ETF,KRW
395160,KS,KODEX AI반도체TOP2플러스,ETF,KRW
395170,KS,KODEX Top10동일가중,ETF,KRW
395270,KS,HANARO Fn K-반도체,ETF,KRW
395280,KS,HANARO Fn K-게임,ETF,KRW
395290,KS,HANARO Fn K-POP&미디어,ETF,KRW
395750,KS,PLUS ESG가치주액티브,ETF,KRW
395760,KS,PLUS ESG성장주액티브,ETF,KRW
396500,KS,TIGER 반도체TOP10,ETF,KRW
396510,KS,TIGER 차이나클린에너지SOLACTIVE,ETF,KRW
396520,KS,TIGER 차이나반도체FACTSET,ETF,KRW
397420,KS,RISE 국채선물5년추종,ETF,KRW
399110,KS,SOL 미국S&P500ESG,ETF,KRW
399580,KS,RISE 글로벌클린에너지,ETF,KRW
400570,KS,KODEX 유럽탄소배출권선물ICE(H),ETF,KRW
400580,KS,SOL 유럽탄소배출권선물S&P(H),ETF,KRW
400590,KS,SOL 글로벌탄소배출권선물ICE(합성),ETF,KRW
400970,KS,TIGER Fn메타버스,ETF,KRW
401170,KS,RISE 메타버스,ETF,KRW
401470,KS,KODEX 메타버스액티브,ETF,KRW
401590,KS,HANARO 글로벌탄소배출권선물ICE(합성),ETF,KRW
402340,KS,SK스퀘어,Stock,KRW
402460,KS,HANARO Fn K-메타버스MZ,ETF,KRW
402970,KS,ACE 미국배당다우존스,ETF,KRW
403550,KS,쏘카,Stock,KRW
403790,KS,MIDAS 코스피액티브,ETF,KRW
404120,KS,TIME K신재생에너지액티브,ETF,KRW
404260,KS,KODEX 기후변화솔루션,ETF,KRW
404540,KS,TIGER KRX기후변화솔루션,ETF,KRW
404650,KS,SOL KRX기후변화솔루션,ETF,KRW
407300,KS,HANARO Fn골프테마,ETF,KRW
407310,KS,HANARO 200 TOP10,ETF,KRW
407820,KS,에셋플러스 코리아플랫폼액티브,ETF,KRW
407830,KS,에셋플러스 글로벌플랫폼액티브,ETF,KRW
409810,KS,KODEX 미국나스닥100선물인버스(H),ETF,KRW
409820,KS,KODEX 미국나스닥100레버리지(합성 H),ETF,KRW
410870,KS,TIME K컬처액티브,ETF,KRW
411060,KS,ACE KRX금현물,ETF,KRW
411420,KS,KODEX 미국나스닥AI테크액티브,ETF,KRW
411540,KS,SOL 200 Top10,ETF,KRW
411860,KS,KIWOOM 독일DAX,ETF,KRW
412560,KS,TIGER BBIG레버리지,ETF,KRW
412570,KS,TIGER 2차전지TOP10레버리지,ETF,KRW
412770,KS,TIGER 글로벌AI플랫폼액티브,ETF,KRW
413220,KS,SOL 차이나태양광CSI(합성),ETF,KRW
413930,KS,WON AI ESG액티브,ETF,KRW
414270,KS,ACE 글로벌자율주행액티브,ETF,KRW
414780,KS,TIGER 차이나과창판STAR50(합성),ETF,KRW
415340,KS,KODEX 차이나과창판STAR50(합성),ETF,KRW
415760,KS,SOL 차이나육성산업액티브(합성),ETF,KRW
415920,KS,PLUS 글로벌희토류&전략자원생산기업,ETF,KRW
416090,KS,ACE 중국과창판STAR50,ETF,KRW
417450,KS,RISE 글로벌수소경제,ETF,KRW
417630,KS,TIGER KEDI혁신기업ESG30,ETF,KRW
418660,KS,TIGER 미국나스닥100레버리지(합성),ETF,KRW
418670,KS,TIGER 글로벌AI사이버보안,ETF,KRW
419420,KS,KODEX 미국클린에너지나스닥,ETF,KRW
419430,KS,KODEX 차이나2차전지MSCI(합성),ETF,KRW
419650,KS,PLUS 글로벌수소&차세대연료전지,ETF,KRW
419890,KS,KIWOOM 단기채권ESG액티브,ETF,KRW
421320,KS,PLUS 우주항공,ETF,KRW
422260,KS,VITA MZ소비액티브,ETF,KRW
422420,KS,RISE 2차전지액티브,ETF,KRW
423160,KS,KODEX KOFR금리액티브(합성),ETF,KRW
423170,KS,SOL 글로벌AI반도체탑픽액티브,ETF,KRW
423920,KS,TIGER 미국필라델피아반도체레버리지(합성),ETF,KRW
424460,KS,HANARO 글로벌워터MSCI(합성),ETF,KRW
426020,KS,TIME 미국S&P500액티브,ETF,KRW
426030,KS,TIME 미국나스닥100액티브,ETF,KRW
426150,KS,WON 대한민국국고채액티브,ETF,KRW
427120,KS,RISE AI플랫폼,ETF,KRW
428510,KS,KODEX 차이나AI테크액티브,ETF,KRW
428560,KS,KODEX 미국ETF산업Top10 Indxx,ETF,KRW
429000,KS,TIGER 미국S&P500배당귀족,ETF,KRW
429010,KS,TIGER 미국나스닥넥스트100,ETF,KRW
429740,KS,PLUS K리츠,ETF,KRW
429760,KS,PLUS 미국S&P500,ETF,KRW
429980,KS,SOL 한국형글로벌전기차&2차전지액티브,ETF,KRW
430500,KS,KIWOOM 물가채KIS,ETF,KRW
432600,KS,RISE 국채선물3년,ETF,KRW
432840,KS,HANARO 미국S&P500,ETF,KRW
433220,KS,에셋플러스 글로벌대장장이액티브,ETF,KRW
433250,KS,UNICORN R&D 액티브,ETF,KRW
433330,KS,SOL 미국S&P500,ETF,KRW
433500,KS,ACE 원자력TOP10,ETF,KRW
433880,KS,PLUS TDF2060액티브 적격,ETF,KRW
433970,KS,KODEX TDF2030액티브 적격,ETF,KRW
433980,KS,KODEX TDF2040액티브 적격,ETF,KRW
434060,KS,KODEX TDF2050액티브 적격,ETF,KRW
434730,KS,HANARO 원자력iSelect,ETF,KRW
434960,KS,DAISHIN343 K200,ETF,KRW
435040,KS,ACE 글로벌브랜드TOP10,ETF,KRW
435420,KS,TIGER 미국나스닥100채권혼합50,ETF,KRW
435530,KS,KIWOOM TDF2030액티브 적격,ETF,KRW
435540,KS,KIWOOM TDF2040액티브 적격,ETF,KRW
435550,KS,KIWOOM TDF2050액티브 적격,ETF,KRW
436140,KS,SOL 종합채권(AA-이상)액티브,ETF,KRW
437070,KS,KODEX 아시아달러채권ESG플러스액티브,ETF,KRW
437080,KS,KODEX 미국종합채권ESG액티브(H),ETF,KRW
437350,KS,RISE 미국단기투자등급회사채액티브,ETF,KRW
437370,KS,RISE 글로벌농업경제,ETF,KRW
438080,KS,ACE 미국S&P500미국채혼합50액티브,ETF,KRW
438100,KS,ACE 미국나스닥100미국채혼합50액티브,ETF,KRW
438320,KS,TIGER 차이나항셍테크레버리지(합성 H),ETF,KRW
438330,KS,TIGER 우량회사채액티브,ETF,KRW
438560,KS,SOL 국고채3년,ETF,KRW
438570,KS,SOL 국고채10년,ETF,KRW
